Taxi Group Name,Taxi Division Rank,Driver Full Name,Vehicle Brand,Experience Group,Special Awards,Endurance Score,Profitability Score,Safety Score,Efficiency Score,#of1Star Ratings,#of2Star Ratings,#of3Star Ratings,#of4Star Ratings,#of5Star Ratings
"Johnson, Kent and Johnson",1,Carl Jones,9,6,False,0.723286,0.822202,1.45671,-0.109474,18,25,27,22,24
"Johnson, Kent and Johnson",1,Terence Smith,15,6,False,0.372577,-0.68844,-0.811937,-0.848939,14,15,43,40,37
"Johnson, Kent and Johnson",1,Norman Hyde,0,4,False,-1.16594,-1.62139,-0.989026,-1.5797,6,23,27,50,35
"Johnson, Kent and Johnson",2,Shirley Clark,12,1,False,1.43853,0.414728,0.0974527,0.83396,15,36,27,29,23
"Johnson, Kent and Johnson",2,Robert Roberts,9,6,False,-0.0567818,-0.522173,-0.872435,-0.536314,1,18,22,43,32
"Johnson, Kent and Johnson",2,Ricky Bennett,9,3,False,-1.20569,-1.05045,-1.162,0.123634,4,6,9,57,51
"Johnson, Kent and Johnson",2,Hazel Moss,3,2,False,0.883777,0.46557,1.02611,-0.835751,11,26,33,18,23
"Johnson, Kent and Johnson",2,Diane Metcalfe,17,4,False,0.590955,0.261458,0.430506,-0.221825,21,29,48,14,18
"Johnson, Kent and Johnson",2,Annette White,2,4,False,1.5081,2.74146,1.38834,0.778133,6,7,14,47,49
"Johnson, Kent and Johnson",1,Lewis Davis,8,5,False,-0.301229,-1.13116,-0.501344,-0.43095,26,29,48,10,7
"Johnson, Kent and Johnson",1,Hazel Williamson,12,2,False,-0.306091,-0.00371347,-0.718392,-0.898326,-1,3,1,55,48
"Johnson, Kent and Johnson",1,Max Martin,3,3,False,-0.0393315,-0.0526488,-0.496922,1.35709,6,28,28,41,37
"Johnson, Kent and Johnson",1,Ben Summers,10,3,False,-0.87394,0.693823,-0.941935,-1.95004,10,25,41,22,27
"Johnson, Kent and Johnson",3,Bethany Davies,6,5,False,0.518868,0.480771,-0.170916,-0.134321,10,12,34,48,43
"Johnson, Kent and Johnson",3,Lynn Hughes,12,5,False,-0.306779,-0.513276,-0.80152,0.226138,8,11,18,26,61
"Johnson, Kent and Johnson",1,Charlene Foster,17,6,False,0.178236,0.493724,-0.140849,1.9005,4,8,16,51,57
"Johnson, Kent and Johnson",1,Deborah Dyer,17,3,False,-0.57355,0.136107,1.06633,-0.557624,17,29,38,27,13
"Johnson, Kent and Johnson",1,Natasha Matthews,14,5,False,-0.917096,-1.57856,-1.07056,-1.65183,12,23,33,35,29
"Johnson, Kent and Johnson",4,Pauline Green,6,1,False,-0.213889,0.688348,-0.173777,1.32602,3,6,16,61,26
"Johnson, Kent and Johnson",4,Connor Gallagher,16,3,False,-0.781815,0.844512,1.63755,-0.563075,12,24,38,20,29
"Johnson, Kent and Johnson",4,Dawn Williams,12,1,False,-1.21659,-0.623642,-1.39912,0.0210813,10,8,21,49,48
"Johnson, Kent and Johnson",1,Shaun Kemp,17,5,False,-0.609796,0.053381,1.02249,-1.66989,5,45,44,11,23
"Johnson, Kent and Johnson",1,Leigh Kelly,9,4,False,0.77713,1.65008,0.927439,-1.26009,10,18,32,18,41
"Johnson, Kent and Johnson",1,Andrea Jenkins,3,3,False,-0.00464503,-0.0752654,0.272709,2.30436,-2,3,7,53,57
"Johnson, Kent and Johnson",1,Trevor Coates,1,5,False,0.0375509,-0.755916,-0.0406302,-0.288446,7,15,25,55,54
"Johnson, Kent and Johnson",1,Cheryl Collins,15,5,False,0.14901,1.82744,-0.215908,1.47391,15,21,19,38,30
"Johnson, Kent and Johnson",1,Tracy Harrison,6,2,False,-0.435149,-0.546231,-0.546296,0.410156,9,16,33,27,33
"Johnson, Kent and Johnson",1,Maureen Davies,16,6,False,-0.331395,0.964708,2.50556,-1.21276,13,29,36,13,19
"Johnson, Kent and Johnson",5,Emily Burgess,15,3,False,0.256049,1.50889,0.878116,-0.850305,11,19,43,37,44
"Johnson, Kent and Johnson",5,Leanne Holmes,14,4,False,-0.0220951,1.40644,-0.243935,0.333088,9,13,20,54,48
"Johnson, Kent and Johnson",5,Tracey Davey,0,1,False,-1.1364,-1.30106,-1.38457,-0.630178,4,18,22,39,36
"Johnson, Kent and Johnson",5,Stacey Williams,2,3,False,0.158226,0.883735,1.15529,0.355504,5,11,19,43,43
"Johnson, Kent and Johnson",1,James Clarke,14,5,False,0.0761577,-0.653948,0.213036,1.08816,16,17,26,29,28
"Johnson, Kent and Johnson",1,Joel Taylor,0,1,False,-1.0944,-1.41806,-1.37557,-0.692178,1,16,20,40,35
"Johnson, Kent and Johnson",2,Philip Francis,2,4,False,1.4551,2.82946,1.24134,0.741133,3,9,13,44,51
"Johnson, Kent and Johnson",2,Bernard Jones,2,5,True,2.27064,1.64023,0.581271,1.01657,0,7,12,55,56
"Johnson, Kent and Johnson",2,Anna Martin,11,1,False,-0.131711,-0.817584,-1.16633,0.975532,6,1,8,66,58
"Johnson, Kent and Johnson",2,Dorothy Mitchell,6,3,False,-0.382444,-0.544135,-1.12507,-1.13349,11,27,43,31,26
"Johnson, Kent and Johnson",2,Janet Brown,14,6,False,0.276882,-1.02466,0.117586,1.28949,0,7,16,42,54
"Johnson, Kent and Johnson",2,William O'Brien,12,3,False,0.295096,-0.240474,-0.467812,1.17469,18,24,34,13,17
"Johnson, Kent and Johnson",1,Antony Patel,13,1,False,0.264284,0.0777142,-0.142879,0.820616,16,30,41,32,25
"Johnson, Kent and Johnson",1,Charlie O'Sullivan,9,5,False,-0.00276411,-0.625827,0.0420063,0.782823,25,45,60,11,13
"Johnson, Kent and Johnson",6,Kim Ali,17,1,False,-1.51267,0.736988,0.511463,-0.545455,16,15,28,31,29
"Johnson, Kent and Johnson",6,Gail Bailey,9,4,False,-0.979957,-1.35204,-1.02467,-1.10221,1,0,6,56,54
"Johnson, Kent and Johnson",6,Katy Archer,0,5,False,-0.904979,-0.88539,-0.11982,-0.816117,6,17,29,44,45
"Johnson, Kent and Johnson",6,Edward Ward,9,3,False,-0.69099,-0.482913,-0.859865,0.937671,13,19,31,26,23
"Johnson, Kent and Johnson",7,Katherine Murray,9,5,False,-0.757225,-0.76614,-0.898986,-0.0977511,4,3,5,61,60
"Johnson, Kent and Johnson",7,Clive Begum,16,3,False,0.116023,0.960505,3.43792,-0.606729,13,26,65,18,16
"Johnson, Kent and Johnson",7,Mohammad Wade,14,2,False,1.15444,0.594087,0.918757,1.11579,5,6,21,40,38
"Johnson, Kent and Johnson",7,Laura Berry,14,5,False,-0.243772,-1.11983,-0.744034,-1.30878,20,41,60,4,3
"Johnson, Kent and Johnson",7,Frank Hawkins,10,5,False,-0.441534,-0.0930332,-0.793975,-1.22917,20,36,45,19,20
"Johnson, Kent and Johnson",7,Brian Khan,17,6,False,0.0462361,0.513724,-0.262849,1.8865,5,12,16,49,55
Brown and Sons,0,Julia Moore,15,4,False,-0.653207,-0.0299024,0.7543,-1.96439,25,33,43,12,20
Brown and Sons,0,Michael Rose,3,2,False,0.0591982,-0.654481,-0.580758,-0.808129,18,33,64,7,16
Brown and Sons,0,Lydia Potts,9,3,False,-1.21773,-1.14808,-0.828493,-1.2543,8,14,32,34,38
Brown and Sons,0,Trevor Davies,17,4,False,0.423488,0.119635,0.143003,0.474743,9,10,23,31,47
Brown and Sons,0,Leonard Edwards,0,5,False,-0.460171,0.695797,0.530947,1.43863,9,28,39,16,7
Brown and Sons,1,Zoe Hunt,12,4,False,0.09058,0.12576,-0.365435,1.49801,4,22,17,26,45
Brown and Sons,2,Abbie Harris,17,2,False,0.290952,0.834944,0.0930757,-0.778992,14,26,35,29,38
Brown and Sons,2,Richard Martin,8,4,False,-0.688324,0.347174,1.16966,-1.12842,0,9,23,58,50
Brown and Sons,2,Stephen Kaur,2,3,False,-0.150593,0.568015,0.787629,-0.540521,12,29,45,18,21
Brown and Sons,2,Tracy Cox,0,5,False,-0.0192547,0.415694,1.55293,-0.780197,19,32,39,22,21
Brown and Sons,2,Trevor Marshall,6,5,False,-0.200358,-0.399862,-0.884507,-0.756201,4,0,9,69,48
Brown and Sons,2,Margaret Gray,10,4,False,-0.142959,-0.311846,0.160528,-1.24185,5,1,6,56,43
Brown and Sons,3,Joseph Hill,4,6,False,-0.242288,-0.956736,-0.154488,-0.636126,20,39,47,11,12
Brown and Sons,3,Marie Burgess,17,1,False,2.34635,0.217567,0.238865,-0.336546,6,13,23,47,43
Brown and Sons,3,Sophie Chadwick,0,2,False,0.291989,0.408269,2.19816,-1.06622,16,34,43,12,5
Brown and Sons,3,Lindsey Khan,7,5,True,0.342891,1.01713,-0.0813333,1.46261,2,5,5,59,51
Brown and Sons,4,Shirley Roberts,10,5,False,0.772632,1.34047,0.123073,-0.385053,19,32,38,18,22
Brown and Sons,4,Natalie Pritchard,8,6,False,0.173069,0.404218,1.58531,0.0132333,2,7,10,49,47
Brown and Sons,4,Kate Taylor,16,3,False,-0.730677,-0.356118,0.917795,-1.38181,14,34,42,21,28
Brown and Sons,1,Joseph Jones,13,1,False,0.259284,0.121714,-0.0978789,0.814616,14,33,45,33,22
Brown and Sons,5,Julian Moore,17,3,False,-0.413231,-0.884557,-0.842392,-0.703453,18,38,59,7,5
Brown and Sons,5,Martin Howell,12,5,False,1.28101,1.57773,0.514618,2.05334,9,18,18,54,45
Brown and Sons,5,Ricky Porter,13,3,False,0.223344,0.555444,-0.495574,-0.0513881,6,8,25,31,48
Brown and Sons,5,Jennifer Lane,10,2,False,0.82854,-0.519536,-0.489381,-0.954774,9,12,25,44,45
Brown and Sons,5,Diana Ross,12,4,False,-1.10506,-0.740775,-1.38464,-0.336033,5,27,31,25,29
Brown and Sons,5,Mathew Ball,10,4,False,1.47789,1.01089,1.45429,-0.659231,14,28,53,11,15
Brown and Sons,1,Melissa Turner,12,4,False,0.316869,0.143474,-0.396895,0.00861651,14,34,57,11,9
Brown and Sons,1,Jeremy Heath,1,5,False,-0.608205,-0.462464,-0.763296,-1.11195,-3,10,8,61,60
Brown and Sons,1,Frederick Glover,17,2,False,1.08194,-0.0678607,0.122057,-1.36061,4,10,12,67,60
Brown and Sons,1,Aimee Goddard,1,5,False,0.196902,0.123813,-0.0937184,-0.408377,16,23,45,16,20
Brown and Sons,1,Sylvia Patel,17,1,False,-0.495412,-0.439327,0.754685,0.590732,11,23,39,27,32
Brown and Sons,1,Katie McKenzie,17,2,False,-1.33444,-0.354758,-1.19738,-0.0231126,25,35,49,12,16
Brown and Sons,6,Bryan Clarke,3,5,True,0.321067,1.17236,-0.0671035,1.53707,1,-1,5,48,70
Brown and Sons,6,Reece White,12,5,False,1.41859,-0.527721,0.304073,-0.552832,7,9,14,51,48
Brown and Sons,6,Antony Green,5,3,False,3.00011,1.22569,-0.446734,-0.630212,19,39,51,4,9
Brown and Sons,6,Oliver Chan,15,2,False,0.00745217,0.192741,-0.0947237,-0.495126,8,45,30,5,15
Brown and Sons,6,Craig Booth,10,1,False,-0.705854,-0.945077,0.589348,-1.20735,10,15,29,12,29
Brown and Sons,6,Derek Hill,10,3,False,-0.287209,-0.274964,1.03704,0.183036,10,33,40,25,30
Brown and Sons,1,Anne Smith,1,4,False,1.22012,1.43824,-0.719237,0.194338,7,3,12,56,53
Brown and Sons,1,Christian Edwards,6,5,False,1.38939,-1.54879,1.05217,-0.554641,5,4,9,52,58
Brown and Sons,1,Edward Duncan,17,5,False,0.283146,-0.0325121,-0.453895,-0.202374,19,27,44,15,16
Brown and Sons,1,Amber Burke,7,5,True,0.358891,0.549105,0.160265,1.87266,5,8,5,47,51
Brown and Sons,1,Alison Evans,9,1,False,-0.268436,-0.794128,1.36431,-0.329654,12,26,43,6,8
Brown and Sons,7,Holly Field,9,5,True,0.850569,0.428423,-0.0408734,1.31001,3,9,7,52,57
Brown and Sons,7,Frederick Frost,3,5,False,0.647475,1.11205,0.126394,-0.558727,22,31,51,13,12
Brown and Sons,7,Amelia Davies,17,1,False,0.318615,0.0415283,0.869019,0.352948,14,34,37,26,36
Brown and Sons,7,Clifford Jones,13,1,False,-1.16712,-0.474803,0.642097,-1.11255,25,37,56,11,10
Brown and Sons,7,Janice Alexander,14,6,True,0.364781,2.48536,-0.506178,0.411915,15,17,26,31,31
Brown and Sons,7,Lindsey Stevenson,17,5,False,-0.272016,-1.06928,-0.712836,-0.543674,9,36,54,9,3
Brown and Sons,7,Hollie Fuller,1,2,False,0.173342,0.335995,0.495629,1.66727,3,11,13,48,63
Brown and Sons,1,Sam Fuller,6,5,False,1.46368,1.81156,-0.569876,0.886154,22,24,33,25,21
Brown and Sons,1,Olivia West,12,1,False,-1.40231,0.240447,-0.89409,0.201208,8,15,38,26,28
Brown and Sons,1,Brett Simmons,10,3,False,-0.91394,0.559823,-0.890935,-2.07404,12,26,38,25,29
Brown and Sons,1,Jake Wilson,14,4,False,-1.88074,-1.63489,-0.924769,-0.244408,7,39,50,15,16
Brown and Sons,1,Michael Allen,11,4,False,1.53879,1.49266,0.165581,0.467953,8,3,9,50,61
Brown and Sons,1,Lesley Davies,15,2,False,0.0654522,0.187741,-0.137724,-0.677126,10,45,34,7,15
Brown and Sons,1,Ashley Stephens,0,3,False,-1.43744,-0.994211,0.446399,-1.0216,1,11,4,64,66
Brown and Sons,1,Shannon Barnes,15,3,False,-0.0513304,-1.16848,0.155926,-1.48432,12,12,29,33,39
Brown and Sons,1,Lewis Walker,17,1,False,-0.467412,-0.521327,0.721685,0.574732,14,25,37,24,28
Brown and Sons,1,Alex Johnson,5,5,False,0.659848,0.761851,0.311985,-0.920533,11,43,67,10,17
Brown and Sons,1,Russell Page,4,2,False,0.797797,1.32322,0.0446533,-0.748682,16,37,54,13,10
Brown and Sons,1,Claire Crawford,14,5,False,-0.117555,-0.615689,-0.654625,1.63305,8,23,23,29,46
Brown and Sons,1,Guy Morgan,3,4,False,-0.814108,-0.927183,0.171701,0.777184,9,17,28,36,51
Brown and Sons,1,Malcolm Reeves,15,1,False,-1.36423,-0.952488,2.66983,0.0566652,3,7,2,56,55
Brown and Sons,1,Elaine Young,6,6,True,0.493939,1.00689,1.50762,0.0786696,8,16,28,51,36
Brown and Sons,2,Toby Stevenson,14,5,False,0.152158,-0.653948,0.217036,1.03316,11,22,26,29,30
Brown and Sons,2,Leonard Campbell,17,1,False,0.428329,0.459192,-0.18532,-0.0963004,8,20,23,22,39
Brown and Sons,1,Gary King,12,1,False,0.543986,-0.0666692,0.293233,1.75921,1,11,7,51,56
Brown and Sons,1,Denise Hyde,1,3,False,-0.692518,0.256505,1.69139,-1.65689,6,39,32,21,28
Brown and Sons,1,Jeffrey Parker,14,5,False,-0.635121,-0.659731,-0.531309,-1.23261,5,35,30,21,13
Brown and Sons,2,Sara Gray,6,5,False,1.43039,-1.42479,0.915166,-0.458641,9,7,11,53,55
Brown and Sons,3,Sheila Rhodes,9,1,False,-0.325444,-0.579278,-0.414828,-0.24448,11,32,48,18,21
Brown and Sons,3,Karen Gibbons,17,1,False,-1.13301,-0.852218,-1.13914,0.831372,3,9,11,42,49
Brown and Sons,3,Joanne Ross,10,3,False,-0.85194,0.602823,-0.852935,-2.02704,13,27,39,25,26
Brown and Sons,3,Pamela Morley,3,1,False,-1.22718,-1.52664,-0.694285,1.06238,5,17,19,34,31
Brown and Sons,3,Gail Stewart,8,4,False,-0.282602,-0.570813,-0.462692,1.3573,5,1,0,56,62
Brown and Sons,3,Jason Green,1,4,False,0.0461199,1.25822,-0.329748,1.9529,9,29,48,31,27
Brown and Sons,3,Mohammad Spencer,15,5,True,0.75853,1.63123,0.463458,1.45918,2,5,4,68,49
Brown and Sons,3,Scott Humphreys,12,2,False,-0.375091,0.132287,-0.823392,-1.00133,2,0,3,57,52
Brown and Sons,3,Lawrence Gibson,10,5,False,-0.714225,-0.120459,-1.26111,-0.0332833,4,3,15,48,39
Brown and Sons,3,Patrick King,16,5,False,-0.412955,0.745471,1.36186,0.822167,16,34,41,15,16
Brown and Sons,3,Maria Noble,12,1,False,-1.1451,-1.08755,-1.06573,-0.391378,-1,3,5,64,50
Brown and Sons,1,Katherine Burns,12,2,False,0.627202,-0.0433087,-0.340702,0.840652,13,46,59,8,5
Brown and Sons,1,Josh Burton,13,1,False,-0.118164,0.367502,1.46034,-0.188652,19,45,59,11,9
Brown and Sons,1,Lorraine Bates,14,5,True,1.18217,0.616933,0.897859,1.07356,0,6,3,59,59
Brown and Sons,1,Gareth French,1,5,False,-1.10002,-0.848971,-1.14757,-0.0379562,10,11,20,37,32
Brown and Sons,4,Danielle Dickinson,0,5,False,-0.787873,-0.114605,-0.829667,-0.267826,-1,8,17,43,50
Brown and Sons,4,Roy Lawrence,8,6,False,-0.506766,0.133474,1.60581,1.12074,6,6,19,53,38
Brown and Sons,4,Jeremy Smith,17,5,False,0.144048,-0.461635,-0.653566,0.106164,15,27,36,31,33
Brown and Sons,4,Alexandra Singh,1,5,False,-0.0704958,1.44993,0.795126,0.0257385,11,14,24,24,33
Brown and Sons,4,Alice Stephenson,14,5,False,0.24192,-1.6858,-0.937416,-1.52313,2,6,11,59,52
Brown and Sons,4,Jay Osborne,3,2,False,0.804777,0.57157,0.900113,-0.752751,12,26,34,19,20
Brown and Sons,4,Ashleigh James,17,1,False,-1.59021,-0.505679,0.782837,-0.991498,16,31,34,30,21
Brown and Sons,4,Mary Nolan,13,1,False,0.466977,0.0639609,-0.734552,-1.5367,12,23,25,37,28
Brown and Sons,4,Francis Evans,12,4,False,-0.346926,-1.08076,-1.03033,-1.36311,5,5,10,58,54
Brown and Sons,1,Gordon Davis,11,3,False,-0.806696,-0.919693,-0.707932,-0.685486,23,37,60,5,0
Brown and Sons,1,Daniel Mills,17,1,False,0.51929,-0.29595,-0.193266,1.17176,11,27,42,35,47
Brown and Sons,1,Reece Wright,16,6,False,-0.412505,-0.827231,2.41754,-0.365202,9,23,33,31,32
Brown and Sons,1,Darren O'Connor,6,1,False,0.846092,1.02861,0.130747,0.836807,9,18,43,20,29
Brown and Sons,1,Amber Mason,12,2,False,7.24301,-2.08806,-2.13999,-0.53012,8,3,15,51,51
Brown and Sons,1,Alexander Brown,12,1,False,-0.143301,-0.546474,-0.0771087,-1.04443,13,23,25,38,33
Brown and Sons,1,Graham Walker,12,3,False,-0.796636,-0.952638,-0.905314,-0.656904,22,49,55,5,8
Brown and Sons,1,Kathryn Watson,6,1,False,-0.17779,1.6596,-0.421125,-0.158631,3,3,5,63,63
Brown and Sons,1,Dawn Anderson,4,6,False,-0.930594,-1.28605,-1.04226,-0.917461,3,6,10,50,46
Brown and Sons,1,Tony Rogers,2,5,False,-0.0806438,1.07102,-0.189424,-0.135009,6,29,44,23,26
Brown and Sons,8,Graham Glover,4,6,False,0.454585,-0.019515,0.317592,0.19577,21,20,37,21,19
Brown and Sons,8,Frances Wilkinson,1,5,False,1.6569,-0.400992,1.10007,0.301989,11,23,30,30,25
Brown and Sons,8,Neil Thompson,2,3,True,0.489488,0.104697,0.484629,1.38091,11,23,46,18,19
Brown and Sons,8,Oliver Thomas,6,4,True,0.940513,0.3853,0.980426,0.382001,3,11,17,52,62
Brown and Sons,8,Sharon Mason,12,5,False,1.27559,-0.588721,0.399073,-0.573832,8,9,17,54,49
Brown and Sons,8,Duncan Johnson,4,6,False,1.236,-0.195322,-0.158772,-1.32508,21,34,70,1,4
Brown and Sons,8,Matthew Norman,15,4,False,-0.388425,-0.64567,2.32378,-0.891564,3,3,12,58,54
Brown and Sons,1,Albert Walker,3,3,False,-0.292503,-1.22165,-0.850071,0.890087,12,7,9,47,47
Brown and Sons,1,Victoria Begum,2,5,False,0.302753,1.25306,0.459661,-0.759768,-1,4,6,69,53
Brown and Sons,1,Frank Lee,14,5,False,0.118158,-0.602948,0.207036,0.910156,13,20,25,29,30
Brown and Sons,9,Katy Saunders,15,4,False,-0.264425,-0.744669,2.18978,-1.00256,2,3,11,57,53
Brown and Sons,9,Amelia Vaughan,8,5,False,-0.348602,-0.667854,0.479308,0.47826,11,24,37,21,37
Brown and Sons,9,Bradley Russell,13,6,False,-0.784832,-0.664676,-0.384675,-1.34075,16,22,28,28,42
Brown and Sons,9,Pamela Holt,12,5,False,-0.420779,-0.515276,-0.67352,0.273138,9,10,22,28,56
Brown and Sons,9,Marilyn Roberts,16,5,False,-1.1841,-0.827194,-0.107333,-1.24602,15,20,39,27,33
Brown and Sons,9,Glen Smith,9,6,False,-0.41175,0.0321786,0.753493,-0.475876,20,40,63,12,11
Brown and Sons,9,Robert Cooper,3,1,False,-1.40191,-0.781132,-1.04707,0.665927,10,22,27,39,36
Brown and Sons,9,Tracy Holt,17,2,False,1.20158,-0.914015,0.200618,-0.723007,11,43,47,9,9
Carey-Richardson,0,Julia Dobson,8,3,False,-0.976456,-0.122574,-1.18484,-0.848957,11,30,42,14,18
Carey-Richardson,0,Shane Wood,17,6,False,0.0448355,-0.182202,0.376875,-0.223292,22,41,45,8,11
Carey-Richardson,0,Pauline Anderson,1,5,False,-1.14365,-0.475803,-1.12033,-0.0814914,8,15,36,42,42
Carey-Richardson,0,Alexandra Duncan,2,3,False,-1.02758,-0.214015,-0.507793,-0.688385,6,18,28,45,35
Carey-Richardson,0,Lynne Taylor,8,4,False,-0.732324,0.408174,1.04066,-1.11942,3,12,21,62,54
Carey-Richardson,1,Harriet Brown,17,3,False,-1.05283,-1.60536,-1.35443,0.512251,0,8,6,46,63
Carey-Richardson,1,Phillip Singh,17,3,False,-0.807558,-0.180875,-0.838071,-0.96212,1,6,9,49,55
Carey-Richardson,1,Edward Simpson,9,4,False,-1.23485,-1.56746,-1.17152,-0.554155,5,16,33,42,36
Carey-Richardson,1,Kevin Jones,0,5,False,0.0264914,1.71985,0.939439,-1.57569,6,19,37,26,22
Carey-Richardson,2,Leonard Summers,12,4,False,0.576359,1.23565,-0.117232,1.13693,3,16,23,34,45
Carey-Richardson,2,Shannon Scott,3,1,False,-1.32991,-0.681132,-1.16307,0.842927,6,22,24,35,31
Carey-Richardson,2,Lewis Young,12,4,False,1.62326,0.217002,0.773974,-0.695178,11,16,31,25,36
Carey-Richardson,2,Leonard Walker,6,3,False,-0.417797,0.204954,-0.483633,-0.392466,18,27,53,21,19
Carey-Richardson,2,Katy Martin,14,3,True,-0.778854,0.542694,0.490859,3.82214,8,16,15,59,49
Carey-Richardson,2,Abigail Sutton,14,2,False,-1.10071,-0.834738,-0.835416,-0.0131597,14,35,45,18,16
Carey-Richardson,1,Graeme Bibi,13,1,False,0.896149,0.449284,0.466717,0.319673,21,32,38,28,30
Carey-Richardson,1,Emma Hargreaves,4,6,False,-0.667618,-1.04176,-0.915336,-0.567073,22,37,61,19,16
Carey-Richardson,1,Ronald Giles,9,5,False,-0.939398,-0.840751,0.547423,-2.09245,-1,10,16,48,69
Carey-Richardson,1,Andrea Thompson,3,4,False,-0.976957,-0.429265,-1.20245,-0.77951,13,16,31,38,23
Carey-Richardson,1,Kim Owen,5,5,False,0.293831,0.0550668,-0.513726,-1.10707,10,32,40,26,20
Carey-Richardson,1,Ben Davies,13,4,False,0.062844,0.267304,1.16207,0.928777,8,28,43,24,39
Carey-Richardson,3,Suzanne Kaur,2,3,True,0.403488,0.0346969,0.593629,1.47891,14,25,43,15,17
Carey-Richardson,3,Carole Bell,10,5,False,1.05525,1.09096,0.282137,0.795273,7,22,18,32,35
Carey-Richardson,4,Clare Lee,17,3,False,1.25365,2.24321,1.13355,0.131286,9,21,39,35,28
Carey-Richardson,4,Megan Douglas,12,1,False,-0.518373,-0.0381346,-0.382189,0.902331,6,32,28,40,28
Carey-Richardson,4,Elaine Baker,12,1,False,-0.242537,-0.367937,-0.500793,1.53203,14,12,18,46,45
Carey-Richardson,4,Denise Powell,9,2,False,0.22093,0.0919743,0.596685,-0.700211,8,33,50,15,20
Carey-Richardson,1,Garry Taylor,9,2,False,-0.640139,-0.955872,-0.66713,0.423296,12,24,35,21,27
Carey-Richardson,1,Steven Franklin,16,5,True,0.761629,0.294991,1.80632,1.41901,6,11,15,46,58
Carey-Richardson,1,Jade Yates,12,1,False,3.489,1.04308,-0.322555,-1.22961,1,1,-2,57,72
Carey-Richardson,1,Victoria Bolton,3,4,False,-0.679265,-0.414402,1.06632,0.581439,12,15,23,37,36
Carey-Richardson,1,Sylvia Edwards,17,1,False,-1.60347,-1.11621,-0.603427,0.491733,9,19,32,28,28
Carey-Richardson,1,Shannon Smith,14,4,False,-0.943449,-1.45467,-0.748392,-0.895718,-4,4,3,57,54
Carey-Richardson,1,Jeffrey Willis,14,2,False,-0.796186,-0.260503,-0.870269,-0.724662,10,16,22,42,39
Carey-Richardson,1,Marilyn Brown,17,4,False,0.181705,-0.962348,-0.749948,-1.23843,7,14,22,31,40
Carey-Richardson,1,Charlene Gray,9,5,False,-0.798225,-0.708139,-0.774986,-0.0537511,1,1,4,62,58
Carey-Richardson,1,Kathryn Jones,5,4,False,-1.20318,-0.336039,-1.07827,-0.258446,5,9,20,45,34
Carey-Richardson,1,Holly Whittaker,2,3,True,0.511174,0.731902,1.54851,1.34556,0,8,12,52,59
Carey-Richardson,1,Glenn Campbell,4,6,False,0.519585,0.104485,0.318592,0.15377,19,24,37,24,16
Carey-Richardson,1,Shirley Flynn,11,1,False,-0.164711,-0.846584,-1.22833,1.01153,5,3,7,66,58
Carey-Richardson,1,Ricky Bell,14,3,False,-0.427897,-1.69105,-1.34261,-0.208341,14,31,46,15,20
Carey-Richardson,1,Lynne Harrison,14,5,False,-0.213772,-1.23183,-0.683034,-1.24378,22,47,59,4,0
Carey-Richardson,5,Chelsea Hammond,12,1,False,-0.170537,-0.343937,-0.429793,1.53703,15,14,20,45,44
Carey-Richardson,5,James Reed,14,1,False,-1.2401,-1.00733,-0.293315,0.810962,1,3,2,66,50
Carey-Richardson,5,Helen Ashton,15,3,False,0.657172,0.0561603,0.752856,-0.855475,21,46,45,6,6
Carey-Richardson,1,Holly Ward,0,5,False,-1.0624,-0.677255,0.870813,-0.782887,21,28,42,22,17
"Walsh, Smith and Knight",0,Scott Ellis,17,2,False,2.2464,-0.551811,-0.571916,-0.0405617,5,20,30,35,22
"Walsh, Smith and Knight",1,Billy Osborne,17,1,False,0.983686,2.25715,1.22698,0.531485,11,18,21,36,41
"Walsh, Smith and Knight",1,Christine Bibi,5,6,False,0.413918,0.483774,0.0652309,1.68802,12,18,46,24,22
"Walsh, Smith and Knight",1,Anne McDonald,6,1,False,0.399469,0.799114,0.172399,1.05873,2,9,14,61,52
"Walsh, Smith and Knight",1,Nigel Ball,1,3,False,-1.28858,-0.787775,-1.1497,-1.23269,9,23,23,37,39
"Walsh, Smith and Knight",1,Charlene Jenkins,3,2,False,0.726249,-0.162666,0.313338,-0.487294,14,31,42,15,9
"Walsh, Smith and Knight",1,Rita Smith,1,5,False,0.0945509,-0.840916,-0.0156302,-0.186446,6,17,27,57,52
"Walsh, Smith and Knight",1,Kerry Marsh,1,3,False,0.0427845,0.370396,-0.141077,-0.0313648,16,31,37,8,21
"Walsh, Smith and Knight",1,Jonathan Bell,5,5,False,0.231146,1.33746,-0.0168922,0.563696,19,41,51,11,18
"Walsh, Smith and Knight",2,Karl Hamilton,12,4,False,2.62839,0.196139,-1.13333,-2.1182,7,8,17,40,47
"Walsh, Smith and Knight",3,Joseph Matthews,2,3,False,0.964745,1.78384,0.185907,1.17063,11,25,41,15,27
"Walsh, Smith and Knight",3,Fiona Ellis,3,5,False,-0.146711,0.261002,-0.105943,-1.03212,10,31,40,26,18
"Walsh, Smith and Knight",3,Shannon Wilkinson,15,5,False,0.13901,1.94044,-0.366908,1.50591,13,21,19,36,34
"Walsh, Smith and Knight",4,Kerry Sinclair,17,1,False,-0.571412,-0.351327,0.690685,0.621732,17,24,40,23,28
"Walsh, Smith and Knight",4,Nicola Burton,1,5,False,-0.139496,1.44893,0.917126,0.0367385,11,16,22,24,36
